fecha,titulo,autor(a),categoria,periodico,enlace
2020-01-13 09:15:00,Encuentran un cuerpo en estado de descomposición en Guánica,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/encuentran-un-cuerpo-en-estado-de-descomposicion-en-guanica/
2020-01-13 08:44:00,Posponen feria de artesanías de las Fiestas de la Calle San Sebastián,,La-Calle,Noticel,https://www.noticel.com/la-calle/pop/20200114/posponen-feria-de-artesanias-de-las-fiestas-de-la-calle-san-sebastian/
2020-01-13 08:35:00,AEE advierte de posibles líneas abiertas en estructuras colapsadas,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20200113/aee-advierte-de-posibles-lineas-abiertas-en-estructuras-colapsadas/
2020-01-13 08:05:00,J.Go alega usó su logo en suministros para 'asegurar se entreguen',,Top-Stories,Noticel,https://www.noticel.com/top-stories/gobierno/ahora/20200113/j-go-alega-usa%c2%b3-su-logo-en-suministros-para-asegurar-se-entreguen/
2020-01-13 07:51:00,Tata Charbonier se enfrenta por Twitter a asesor de la Gobernadora,,Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/20200113/tata-charbonier-se-enfrenta-por-twitter-a-asesor-de-la-gobernadora/
2020-01-13 07:50:00,'No es falta de facilidades ni logística' decisión de no trasladar damnificados,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20200113/no-es-falta-de-facilidades-ni-logistica-decision-de-no-trasladar-damnific/
2020-01-13 07:34:00,Kiara Liz se solidariza con los boricuas desde la pista de baile,,Fama,Noticel,https://www.noticel.com/fama/pop/20200113/kiara-liz-se-solidariza-con-los-boricuas-desde-la-pista-de-baile/
2020-01-13 06:25:00,Adulto mayor es arrollado en Isabela,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/adulto-mayor-es-arrollado-en-isabela/
2020-01-13 05:51:00,Las SanSe van,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200114/las-sanse-van/
2020-01-13 05:35:00,Balean a un hombre desde rancho en Comerío,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/balean-a-un-hombre-desde-rancho-en-comerio/
2020-01-13 05:30:00,Dos hombres le disparan en entrada de una urbanización en Río Grande,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/dos-hombres-le-disparan-en-entrada-de-una-urbanizacion-en-rio-grande/
2020-01-13 05:20:00,Aparente menor de edad con arma larga le roba su auto,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/aparente-menor-de-edad-con-arma-larga-le-roba-su-auto/
2020-01-13 05:05:00,Derrame de aceite provoca cierre de carretera en Naranjito,,La-Calle,Noticel,https://www.noticel.com/la-calle/transito/20200113/derrame-de-aceite-provoca-cierre-de-carretera-en-naranjito/
2020-01-13 04:25:00,Timan a una mujer con falso secuestro de su hija,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/timan-a-una-mujer-con-falso-secuestro-de-su-hija/
2020-01-13 04:20:00,Lo amenazan con una pistola y luego lo agreden tras una discusión,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/lo-amenazan-con-una-pistola-y-luego-lo-agreden-tras-una-discusion/
2020-01-13 04:10:00,Asesinan a un hombre en parque recreativo de Hato Rey,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200113/asesinan-a-un-hombre-en-parque-recreativo-de-hato-rey/
2020-01-13 02:22:00,Pepito le da recomendación a la Gobernadora para personas sin hogar,,Pepito,Noticel,https://www.noticel.com/pepito/20200113/pepito-le-da-recomendacion-a-la-gobernadora-para-personas-sin-hogar/
2020-01-12 20:13:00,Universidades ajustan calendarios por réplica del fin de semana,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/20200113/universidades-ajustan-calendarios-por-r%ef%bf%bdplica-del-fin-de-semana/
2020-01-12 18:00:00,"Inspección de escuelas es incierta, lo cierto es que contratos fueron a donantes",,La-Calle,Noticel,https://www.noticel.com/la-calle/top-stories/educacion/ahora/gobierno/20200114/inspeccion-de-escuelas-es-incierta-lo-cierto-es-que-contratos-fueron-a-don/
2020-01-12 16:49:00,Opiniones encontradas sobre si damnificados deben ser desalojados o no,,La-Calle,Noticel,https://www.noticel.com/la-calle/top-stories/gobierno/ahora/20200112/opiniones-encontradas-sobre-si-damnificados-deben-ser-desalojados-o-no/
2020-01-12 16:03:00,Obama se solidariza con Puerto Rico,,Mundo,Noticel,https://www.noticel.com/mundo/20200112/obama-se-solidariza-con-puerto-rico/
2020-01-12 15:44:00,Arrestan a la madre de Lindsay Lohan por guiar borracha,,Fama,Noticel,https://www.noticel.com/fama/pop/20200112/arrestan-a-la-madre-de-lindsay-lohan-por-guiar-borracha/
2020-01-12 15:38:00,11 años de carrera no merman el talento de Lady Gaga,,Musica,Noticel,https://www.noticel.com/musica/pop/20200112/11-anos-de-carrera-no-merman-el-talento-de-lady-gaga/
2020-01-19 10:18:00,Popularidad de los duques de Sussex ayudará en su salida de la monarquía,,Mundo,Noticel,https://www.noticel.com/mundo/20200119/popularidad-de-los-duques-de-sussex-ayudara-en-su-salida-de-la-monarquia/
2020-01-19 09:45:00,Cámara radica resolución para investigar suministros encontrados en almacén,,Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/20200119/camara-radica-resolucion-para-investigar-suministros-encontrados-en-almacen/
2020-01-19 09:29:00,Cantante japonés de 'Dragon Ball' sufre caída grave en Madrid,,Mundo,Noticel,https://www.noticel.com/mundo/20200119/cantante-japones-de-dragon-ball-sufre-caida-grave-en-madrid/
2020-01-19 08:41:00,Secretario de Vivienda e hijo de Trump reaccionan a escándalo de suministros en Ponce,,Mundo,Noticel,https://www.noticel.com/mundo/top-stories/gobierno/ahora/20200119/secretario-de-vivienda-e-hijo-de-trump-reaccionan-a-escandalo-de-suministro/
2020-01-19 08:22:00,No habrá cargos a ciudadanos que sacaron suministros de almacén de Ponce,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/top-stories/20200120/no-habra-cargos-a-ciudadanos-que-sacaron-suministros-de-almacen-de-ponce/
2020-01-19 00:21:00,¿Dónde están los números? ¿Dónde está la verdad?,,English,Noticel,https://www.noticel.com/english/en-blanco-y-negro-con-sandra/blogs/opiniones/top-stories/20200119/donde-estan-los-numeros-donde-esta-la-verdad/
2020-01-18 22:30:00,Hace erupción el volcán Lucecita en la SanSe,,La-Calle,Noticel,https://www.noticel.com/la-calle/musica/pop/20200119/hace-erupcion-el-volcan-lucecita-en-la-sanse/
2020-01-18 21:34:00,Orquesta denuncia que los censuraron y expulsaron de la SanSe,,La-Calle,Noticel,https://www.noticel.com/la-calle/top-stories/politica/ahora/20200119/orquesta-denuncia-que-los-censuraron-y-expulsaron-de-la-sanse/
2020-01-18 21:13:00,"Yadier a TRS: 'Todos estamos ready, pero para sacarlos'",,Top-Stories,Noticel,https://www.noticel.com/top-stories/politica/ahora/20200119/yadier-a-trs-todos-estamos-ready-pero-para-sacarlos/
2020-01-18 17:24:00,Escuelas por abrir est谩n en lista de planteles que necesitaban protecci贸n antisismos,,Top-Stories,Noticel,https://www.noticel.com/top-stories/educacion/ahora/gobierno/20200122/escuelas-por-abrir-est%ef%bf%bdn-en-lista-de-planteles-que-necesitaban-protecci%ef%bf%bdn-a/
2020-01-18 15:43:00,Marejada del norte provoca oleaje peligroso en la costa,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/top-stories/20200118/marejada-del-norte-provoca-oleaje-peligroso-en-la-costa/
2020-01-18 15:26:00,Gobernadora despide al comisionado de NMEAD Carlos Acevedo,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200118/gobernadora-despide-al-comisionado-de-nmead-carlos-acevedo/
2020-01-18 13:39:00,Se reanuda la semifinal de la Coliceba,,Beisbol,Noticel,https://www.noticel.com/beisbol/deportes/20200118/se-reanuda-la-semifinal-de-la-coliceba/
2020-01-18 12:08:00,"Indignación, despidos y llamado a protesta por almacén de suministros expirados en Ponce",,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200118/indignacia%c6%92a%c2%b3n-despidos-y-llamado-a-protesta-por-almaca%c6%92an-de-suministros/
2020-01-18 11:25:00,Datos: Informe científico sobre por qué el fracking no es causa del terremoto,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200118/datos-informe-cientifico-sobre-por-que-el-fracking-no-es-causa-del-terremo/
2020-01-18 11:07:00,Fundación #Yonomequito canaliza donativos en apoyo a los afectados por los terremotos,,Suplemento,Noticel,https://www.noticel.com/suplemento/auspiciado/20200118/fundacion-yonomequito-canaliza-donativos-en-apoyo-a-los-afectados-por-los/
2020-01-18 09:34:00,"Grietas, generadores y seguros... consejos para tener 'conciencia sísmica'",,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200120/grietas-generadores-y-seguros-consejos-para-tener-conciencia-sismica/
2020-01-18 09:10:00,Tarimas de la SanSe llenas de mensajes positivos y de precaución,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/pop/top-stories/20200118/tarimas-de-la-sanse-llenas-de-mensajes-positivos-y-de-precaucion/
2020-01-18 08:54:00,Santurce toma ventaja en la serie final,,Beisbol,Noticel,https://www.noticel.com/beisbol/deportes/20200118/santurce-toma-ventaja-en-la-serie-final/
2020-01-18 08:40:00,Choque de four track deja tres muertos en Bayamón,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/transito/20200118/choque-de-four-track-deja-tres-muertos-en-bayamon/
2020-01-17 21:45:00,Viaja desde el sur para recobrar la alegría con las SanSe,,Top-Stories,Noticel,https://www.noticel.com/top-stories/fama/pop/20200118/viaja-desde-el-sur-para-recobrar-la-alegria-con-las-sanse/
2020-01-17 21:20:00,Los terremotos han provocado más llamadas a la línea PAS que María,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200118/los-terremotos-han-provocado-mas-llamadas-a-la-linea-pas-que-maria/
2020-01-17 19:47:00,Artesanos no se sacan 'la espinita' del ICP,,La-Calle,Noticel,https://www.noticel.com/la-calle/20200118/artesanos-no-se-sacan-la-espinita-del-icp/
2020-01-17 17:59:00,Una verdadera fiesta,,English,Noticel,https://www.noticel.com/english/inteligencia-social/opiniones/top-stories/20200119/una-verdadera-fiesta/
2020-01-17 17:55:00,Asesinatos fueron reportados en San Lorenzo y San Juan,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200118/asesinatos-fueron-reportados-en-san-lorenzo-y-san-juan/
2020-01-17 17:53:00,Hay que abandonar las plantas grandes y el sistema centralizado,,English,Noticel,https://www.noticel.com/english/inteligencia-social/opiniones/top-stories/20200118/hay-que-abandonar-las-plantas-grandes-y-el-sistema-centralizado/
2020-01-17 16:35:00,T-Mobile MONEY llega a Puerto Rico,,Economia,Noticel,https://www.noticel.com/economia/hack/20200118/t-mobile-money-llega-a-puerto-rico/
2020-01-17 16:13:00,Nicky Jam se sintió como chihuahua al lado de 'perros viejos' en Bad Boys for Life,,Cine,Noticel,https://www.noticel.com/cine/pop/fama/20200117/nicky-jam-se-sintio-como-chihuahua-al-lado-de-perros-viejos-en-bad-boys-f/
2020-01-17 16:13:00,Informe de inspección en escuela de Carolina levanta alerta,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/20200118/informe-de-inspeccion-en-escuela-de-carolina-levanta-alerta/
2020-01-17 16:04:00,VIDEOS: Así se veía la 'bola de fuego' en el cielo,,La-Calle,Noticel,https://www.noticel.com/la-calle/20200117/videos-asa%c2%ad-se-vea%c2%ada-la-bola-de-fuego-en-el-cielo/
2020-01-17 15:50:00,De qué se trató la 'bola de fuego',,La-Calle,Noticel,https://www.noticel.com/la-calle/top-stories/20200117/de-qua%c6%92a-se-trata%c6%92a%c2%b3-la-bola-de-fuego/
2020-01-17 14:36:00,Pronósticos científicos sobre sismos para este fin de semana,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200119/pronosticos-cientificos-sobre-sismos-para-este-fin-de-semana/
2020-01-17 14:36:00,Memoria Viva: Tarjetas postales revelan el Guánica de los 1900's,,Top-Stories,Noticel,https://www.noticel.com/top-stories/memoria-viva/vida/20200119/memoria-viva-tarjetas-postales-revelan-el-guanica-de-los-1900s/
2020-01-17 13:41:00,Se levantan dudas sobre la nueva acusación contra Keleher,,Top-Stories,Noticel,https://www.noticel.com/top-stories/educacion/ahora/gobierno/tribunales/20200118/se-levantan-dudas-sobre-la-nueva-acusaci%ef%bf%bdn-contra-keleher/
2020-01-17 12:57:00,Durante el sismo de 6.4 la tierra se movió más rápido de lo que anticipan códigos,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200125/durante-el-sismo-de-6-4-la-tierra-se-movio-mas-rapido-de-lo-que-anticipan-c/
2020-01-17 12:48:00,"Damnificados por terremotos recibir谩n hasta $35,500 de FEMA",,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200118/damnificados-por-terremotos-recibir%ef%bf%bdn-hasta-35500-de-fema/
2020-01-17 12:45:00,Pitbull muerde niña refugiada en Guayanilla,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200117/pitbull-muerde-nina-refugiada-en-guayanilla/
2020-01-17 12:20:00,"TRS: 'Los cristianos tenemos que respetar los 10 mandamientos, no 9'",,Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/pnp/politica/20200117/trs-los-cristianos-tenemos-que-respetar-los-10-mandamientos-no-9/
2020-01-17 12:05:00,Piden que AEE construya de una vez proyectos de energía solar,,Top-Stories,Noticel,https://www.noticel.com/top-stories/gobierno/ahora/20200117/piden-que-aee-construya-de-una-vez-proyectos-de-energia-solar/
2020-01-17 11:46:00,224 escuelas abrirán: Conoce la fase de adaptación que se implementará,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200117/224-escuelas-abriran-conoce-la-fase-de-adaptacion-que-se-implementara/
2020-01-17 11:44:00,Contratista arrestado por dejar arreglos a mitad,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200117/contratista-arrestado-por-dejar-arreglos-a-mitad/
2020-01-17 10:25:00,Harán segunda ronda de inspección a hogares,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/20200117/haran-segunda-ronda-de-inspeccion-a-hogares/
2020-01-17 10:18:00,Nombran a nuevo alcalde de Lares sin permiso del PNP,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/20200117/nombran-a-nuevo-alcalde-de-lares-sin-permiso-del-pnp/
2020-01-17 09:06:00,Alcaldesa evalúa tomar acciones contra Luis Dávila Colón,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200117/alcaldesa-evalua-tomar-acciones-contra-luis-davila-colon/
2020-01-17 07:30:00,"Listo el ‘campamento base' en Ponce, afirma alcaldesa",,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/20200117/listo-el-campamento-base-en-ponce-afirma-alcaldesa/
2020-01-17 07:10:00,Policía investiga accidente en autopista Luis A. Ferré,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200117/policia-investiga-accidente-en-autopista-luis-a-ferre/
2020-01-17 05:30:00,"Rencilla entre vecinos, el posible móvil de la masacre de Trujillo Alto",,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/top-stories/20200117/rencilla-entre-vecinos-el-posible-movil-de-la-masacre-de-trujillo-alto/
2020-01-17 04:35:00,Mayagüez empata la serie final a palo limpio,,Beisbol,Noticel,https://www.noticel.com/beisbol/deportes/20200117/mayag%ef%bf%bdez-empata-la-serie-final-a-palo-limpio/
2020-01-17 00:23:00,Nuevo tutor de fondos federales tiene historial con Puerto Rico,,Top-Stories,Noticel,https://www.noticel.com/top-stories/gobierno/ahora/20200118/nuevo-tutor-de-fondos-federales-tiene-historial-con-puerto-rico/
2020-01-16 21:36:00,We live in a paradise that requires vigilance and preparedness,,English,Noticel,https://www.noticel.com/english/inteligencia-social/opiniones/20200117/we-live-in-a-paradise-that-requires-vigilance-and-preparedness/
2020-01-16 21:36:00,Vivimos en un paraíso que requiere vigilancia y preparación,,English,Noticel,https://www.noticel.com/english/inteligencia-social/opiniones/top-stories/20200117/vivimos-en-un-paraiso-que-requiere-vigilancia-y-preparacion/
2020-01-16 21:34:00,Arrestan sospechoso de asesinar familia en Trujillo Alto,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200116/arrestan-sospechoso-de-asesinar-familia-en-trujillo-alto/
2020-01-16 19:32:00,Casi la mitad de los milenials anticipan una tercera guerra mundial,,Mundo,Noticel,https://www.noticel.com/mundo/20200117/casi-la-mitad-de-los-milenials-anticipan-una-tercera-guerra-mundial/
2020-01-16 18:04:00,Sin seguridad estructural ante terremotos las 37 represas de la Isla,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/top-stories/20200129/sin-seguridad-estructural-ante-terremotos-las-37-represas-de-la-isla/
2020-01-16 17:49:00,Qué beneficios incluye la declaración de desastre mayor firmada por Trump,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200116/que-beneficios-incluye-la-declaracion-de-desastre-mayor-firmada-por-trump/
2020-01-16 17:38:00,Se declara culpable exfuncionario de la Administración Fortuño,,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/top-stories/20200117/se-declara-culpable-exfuncionario-de-la-administracion-fortuno/
2020-01-16 16:10:00,Concurridas las SanSe pese a pedidos de cancelación,,La-Calle,Noticel,https://www.noticel.com/la-calle/top-stories/20200116/concurridas-las-sanse-pese-a-pedidos-de-cancelacion/
2020-01-16 16:00:00,Balean hombre en urbanización de Caimito a plena luz del día,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200116/balean-hombre-en-urbanizacion-de-caimito-a-plena-luz-del-dia/
2020-01-16 15:51:00,Pepito habla de la falta de empatía en la iglesia,,Pepito,Noticel,https://www.noticel.com/pepito/20200117/pepito-habla-de-la-falta-de-empatia-en-la-iglesia/
2020-01-16 15:29:00,Trump firma declaración de desastre mayor para PR,,Ahora,Noticel,https://www.noticel.com/ahora/20200116/trump-firma-declaracion-de-desastre-mayor-para-pr/
